X,Y,Z,Label
0,6,-3,smooth
14,5,-2,smooth
15,-2,0,smooth
29,-8,4,pothole
7,-10,-24,smooth
4,3,-3,smooth
5,4,-1,pothole
5,0,-1,smooth
10,6,-3,pothole
4,-3,1,smooth
7,2,2,pothole
10,-2,-1,smooth
5,1,0,smooth
26,9,5,smooth
0,-5,-1,smooth
7,8,2,smooth
-8,-5,-2,smooth
8,0,-1,pothole
2,-2,-3,smooth
0,-6,-1,smooth
11,-5,-1,smooth
6,1,6,smooth
6,-8,1,pothole
12,-6,-1,smooth
5,-2,0,smooth
7,-6,0,pothole
15,10,-6,pothole
6,7,1,smooth
8,-8,0,pothole
17,-10,4,smooth
2,-2,-2,smooth
18,-2,-2,pothole
31,9,-1,smooth
2,8,-6,pothole
24,-3,-4,pothole
5,1,-1,smooth
11,1,-2,smooth
4,-7,-1,smooth
5,2,-6,pothole
11,-1,-2,pothole
-2,1,-1,smooth
11,2,-1,smooth
12,7,-4,pothole
12,-5,-4,smooth
9,3,0,smooth
11,-1,1,smooth
19,-2,4,smooth
12,2,-1,smooth
1,-6,2,pothole
9,-13,5,pothole
5,0,-1,pothole
7,9,-1,smooth
19,2,3,smooth
13,-2,0,smooth
11,2,-1,pothole
17,-1,1,smooth
23,1,-2,smooth
9,3,0,smooth
16,-2,-1,smooth
10,11,-4,smooth
6,0,-1,smooth
27,9,-3,pothole
21,5,1,smooth
21,-7,2,pothole
10,-7,1,smooth
5,4,-1,smooth
11,8,-1,pothole
7,5,-2,smooth
5,0,0,smooth
13,-1,6,smooth
2,0,-1,smooth
16,-5,-1,pothole
11,5,3,pothole
19,-1,-1,smooth
8,-6,1,smooth
17,2,1,smooth
15,-1,0,smooth
8,-1,-1,pothole
13,-3,2,smooth
7,-1,-2,smooth
5,-5,2,pothole
-2,-5,-1,smooth
3,-4,2,smooth
15,17,-1,pothole
-5,14,-3,pothole
10,11,0,smooth
5,-8,-1,smooth
-8,2,2,pothole
11,-6,-7,smooth
2,-4,-2,smooth
12,-5,-1,pothole
5,-2,1,smooth
15,2,-2,smooth
3,-1,2,smooth
11,-5,-2,smooth
21,-7,-3,pothole
6,-4,0,smooth
6,-2,0,smooth
1,2,-5,pothole
2,2,4,pothole
11,1,-1,smooth
9,-8,3,pothole
12,-2,-3,pothole
5,-6,0,smooth
-1,10,-4,smooth
12,-9,-1,smooth
7,0,1,smooth
11,-14,-3,pothole
18,-2,2,smooth
0,2,1,smooth
7,-2,-1,smooth
5,-4,-1,smooth
10,8,-3,pothole
10,-6,0,smooth
3,3,-1,smooth
14,7,1,pothole
5,0,-1,pothole
4,7,0,smooth
2,0,0,pothole
8,0,-8,smooth
5,-15,-21,smooth
10,0,-1,smooth
11,2,-2,smooth
13,8,-1,smooth
25,-2,0,smooth
20,16,0,pothole
14,-5,3,smooth
8,0,0,pothole
14,-1,0,pothole
13,6,2,pothole
17,-3,2,pothole
22,13,0,pothole
11,0,0,pothole
16,0,1,smooth
27,0,-7,smooth
10,0,-4,smooth
7,0,0,smooth
4,-7,1,pothole
5,3,-2,smooth
6,3,-1,pothole
-1,0,-1,smooth
7,9,0,pothole
10,-2,0,smooth
19,9,-2,smooth
16,8,-1,smooth
3,1,-3,pothole
3,-1,-1,smooth
-5,-5,0,pothole
9,5,1,pothole
10,3,-2,pothole
9,-1,0,smooth
6,1,-2,pothole
12,2,-2,smooth
6,-2,-3,pothole
8,-5,2,pothole
12,-12,-25,smooth
7,-4,0,pothole
8,4,-4,pothole
9,-1,-1,smooth
12,-1,0,smooth
12,3,-1,smooth
6,9,-3,smooth
4,-3,-1,smooth
19,-1,-2,smooth
15,1,-2,pothole
12,-8,-1,smooth
5,2,-1,smooth
11,7,-1,smooth
9,-6,-1,smooth
16,-10,-3,pothole
11,-7,-6,smooth
5,-1,0,smooth
-16,-10,-4,smooth
-4,-8,-1,smooth
5,-1,-4,pothole
9,0,1,pothole
11,11,-1,smooth
4,1,-4,pothole
6,-12,-2,smooth
11,-4,-2,smooth
13,-23,5,pothole
15,5,2,smooth
7,2,0,pothole
12,9,-2,pothole
4,1,-3,smooth
16,-6,1,smooth
6,-1,-1,smooth
3,-6,0,smooth
13,-4,1,smooth
1,7,-1,smooth
2,5,0,pothole
11,-5,0,smooth
17,-9,1,smooth
12,-6,3,smooth
14,-2,0,smooth
5,-11,1,pothole
6,-7,-2,smooth
16,0,-1,pothole
10,1,3,smooth
5,2,1,smooth
6,-5,-1,smooth
15,-2,0,smooth
-10,3,2,smooth
14,10,-3,pothole
2,-6,-4,pothole
2,-2,-2,smooth
15,-6,0,smooth
5,-3,-3,pothole
11,-9,0,pothole
4,4,3,smooth
13,-5,-1,smooth
8,-5,1,smooth
2,0,4,smooth
10,-7,-2,smooth
8,5,-1,pothole
22,2,0,smooth
13,-7,-1,smooth
8,-3,4,smooth
7,-2,-1,smooth
10,-7,-4,smooth
14,-4,-1,smooth
15,-14,1,pothole
-2,0,0,smooth
2,3,-1,smooth
13,4,0,smooth
13,14,-3,smooth
3,7,1,smooth
11,4,-1,smooth
19,-4,-1,smooth
26,7,2,smooth
8,6,2,pothole
7,4,-1,smooth
10,13,-4,pothole
16,0,-12,smooth
3,-1,1,smooth
10,2,1,smooth
4,9,5,smooth
3,-2,-1,smooth
4,-2,0,smooth
7,15,7,smooth
5,4,-1,smooth
11,-2,0,pothole
6,-2,1,smooth
11,0,-2,pothole
-8,5,0,pothole
15,-11,2,pothole
3,3,3,smooth
8,-4,-1,smooth
4,-2,-3,smooth
8,-5,0,smooth
11,-6,-1,smooth
11,-1,1,pothole
8,-6,-1,smooth
9,-2,1,pothole
5,0,-1,smooth
0,0,0,smooth
8,-13,1,pothole
11,8,1,smooth
16,-5,1,smooth
8,0,0,smooth
2,2,2,smooth
12,-2,4,pothole
1,2,-2,smooth
5,0,2,pothole
1,-4,0,smooth
18,3,-1,smooth
9,-1,0,smooth
31,-4,0,smooth
11,4,2,smooth
15,-7,-3,pothole
8,-3,-1,smooth
-14,4,-6,smooth
4,-1,1,smooth
16,3,-1,smooth
11,-5,1,smooth
8,-4,-1,smooth
3,1,0,smooth
18,2,-1,smooth
3,1,-3,smooth
-5,0,-2,smooth
8,2,-1,smooth
6,1,1,smooth
14,4,1,smooth
23,-5,1,smooth
20,-1,0,smooth
6,4,-1,smooth
7,-2,-1,smooth
13,-1,0,smooth
7,-4,-1,smooth
9,2,-2,pothole
12,-5,1,smooth
5,-16,-1,pothole
15,10,-2,pothole
20,-3,-4,smooth
16,-9,-1,pothole
16,-4,-1,smooth
14,1,-2,pothole
12,4,1,pothole
10,0,0,smooth
11,-3,-1,smooth
9,-1,0,smooth
6,-3,-13,smooth
18,-5,-2,smooth
14,-5,-1,smooth
12,-2,1,pothole
17,0,-2,smooth
8,3,0,smooth
15,6,-1,smooth
8,-5,0,pothole
11,-9,1,smooth
17,0,-2,smooth
6,8,0,smooth
4,13,-5,pothole
10,-8,0,smooth
9,-15,-24,smooth
19,2,3,smooth
13,2,-1,smooth
-16,3,-3,smooth
3,2,-1,smooth
13,5,-1,pothole
10,-7,0,pothole
13,3,-1,smooth
10,-5,2,smooth
15,6,-1,pothole
7,1,2,smooth
5,20,-7,smooth
12,3,-1,smooth
-1,1,-2,pothole
9,-3,1,smooth
7,1,-3,smooth
-3,-3,0,pothole
-6,3,-1,smooth
11,-8,-1,smooth
2,-8,-1,smooth
9,-6,0,pothole
9,-4,1,pothole
4,3,-1,smooth
2,9,-1,smooth
12,3,-2,smooth
10,-8,-2,smooth
9,-7,-1,smooth
4,-4,0,smooth
7,-4,9,smooth
1,-5,0,smooth
14,11,-3,pothole
16,0,1,smooth
1,-2,0,smooth
10,4,2,smooth
15,-20,4,pothole
12,-4,-1,smooth
4,0,-2,smooth
15,-7,-2,smooth
10,-3,-1,smooth
17,3,-1,smooth
9,7,8,smooth
1,3,-1,pothole
10,-8,0,pothole
4,5,-1,smooth
14,3,-2,smooth
0,-1,-1,pothole
6,-3,1,pothole
3,0,-1,smooth
10,-2,-1,smooth
11,0,1,smooth
4,-1,-1,smooth
-6,2,0,smooth
5,-4,-1,smooth
7,0,0,smooth
6,5,-1,smooth
2,-5,1,pothole
11,10,-5,smooth
6,6,-4,smooth
14,-10,4,smooth
9,-2,1,pothole
16,23,-6,pothole
13,7,-4,smooth
9,-13,0,smooth
15,4,2,pothole
-3,4,7,pothole
7,-3,-2,smooth
20,16,23,smooth
-5,-12,-1,smooth
8,-4,0,smooth
13,-4,-5,smooth
-5,9,4,smooth
6,-19,-9,pothole
8,1,-3,smooth
3,-8,2,pothole
1,-1,-1,smooth
24,-10,2,pothole
12,3,0,smooth
8,12,25,smooth
15,-13,5,smooth
14,-5,1,pothole
3,-2,-2,smooth
22,0,6,smooth
10,-4,0,smooth
6,-14,-4,pothole
8,1,-1,pothole
3,-10,-1,smooth
7,0,-1,smooth
11,-11,-1,smooth
1,-6,-1,smooth
5,3,2,smooth
7,-3,-3,smooth
7,6,-1,pothole
19,2,1,smooth
8,0,-1,smooth
4,1,-2,smooth
16,-4,-1,smooth
10,1,-2,pothole
19,-4,2,smooth
3,-6,-1,smooth
12,-1,-2,smooth
-3,9,18,smooth
7,4,0,smooth
11,-8,2,smooth
7,-7,4,pothole
12,-7,-3,pothole
4,-1,-1,pothole
16,6,3,smooth
13,6,-2,smooth
12,1,-1,smooth
25,4,4,pothole
10,-3,2,smooth
11,3,-3,smooth
3,-5,-4,smooth
13,1,1,smooth
1,-5,-2,smooth
3,-3,-1,smooth
20,7,2,smooth
2,-8,-2,smooth
10,-3,-1,smooth
13,4,6,smooth
7,-4,1,pothole
15,-2,-5,smooth
22,5,-2,pothole
7,0,3,smooth
2,-1,0,smooth
4,-1,-1,pothole
8,2,1,smooth
16,3,-1,smooth
12,7,4,smooth
18,0,0,smooth
11,5,0,smooth
3,-15,1,pothole
11,-1,-1,smooth
6,3,-1,smooth
6,2,-1,smooth
8,-2,0,smooth
4,-6,0,smooth
1,0,-1,pothole
10,-4,4,pothole
20,4,-1,smooth
16,-9,-25,smooth
13,12,-3,pothole
18,1,1,smooth
8,-2,-7,smooth
12,0,-1,smooth
6,-5,-5,smooth
14,-10,2,smooth
-1,0,-2,pothole
0,2,0,smooth
3,-7,16,smooth
9,-2,0,pothole
17,3,-2,smooth
12,2,0,smooth
8,6,-3,pothole
13,-8,0,pothole
13,5,0,smooth
9,-4,-11,smooth
2,2,-1,pothole
25,-7,2,smooth
13,-13,0,pothole
5,2,-1,smooth
10,-6,-1,smooth
17,-5,-2,smooth
8,-1,-1,smooth
21,-3,-5,pothole
4,-5,0,smooth
6,-4,-5,smooth
11,-10,-6,pothole
6,3,-2,smooth
10,-13,-8,smooth
8,1,-1,pothole
20,-5,-2,pothole
17,-6,0,smooth
7,-9,-2,pothole
7,0,-4,smooth
11,-3,-1,smooth
7,2,1,pothole
8,-1,-1,smooth
8,12,-1,pothole
12,-6,-1,smooth
14,2,-5,smooth
19,-12,2,smooth
1,1,-2,smooth
17,3,-2,smooth
9,-3,-1,smooth
22,4,2,pothole
12,-7,-1,pothole
13,-1,0,smooth
13,-7,0,smooth
3,3,1,smooth
3,-3,-3,smooth
-6,11,-4,pothole
23,3,-1,smooth
2,7,0,pothole
9,3,2,smooth
12,-1,-2,smooth
6,-3,-4,pothole
13,1,-2,smooth
-6,7,-1,smooth
22,-15,5,pothole
3,-1,0,pothole
12,4,-3,pothole
11,-8,-5,smooth
12,-2,2,pothole
2,-7,-3,smooth
4,-8,-2,smooth
5,3,-2,pothole
7,0,1,smooth
3,1,0,smooth
-2,-2,0,pothole
9,8,-2,smooth
16,14,-4,smooth
13,4,-2,smooth
7,-6,-4,pothole
7,5,-2,pothole
20,-4,-2,smooth
16,-2,0,pothole
12,-6,-1,smooth
5,-1,0,smooth
2,-2,0,smooth
12,-3,-1,smooth
1,-9,0,smooth
5,1,0,smooth
1,0,-1,smooth
17,-8,-4,pothole
11,7,-2,smooth
15,2,-1,smooth
4,-2,2,smooth
15,4,0,pothole
4,-2,-2,smooth
22,1,0,smooth
4,-6,-5,smooth
16,-5,-12,smooth
6,2,-2,smooth
6,4,-2,smooth
-3,0,-2,smooth
6,-4,0,smooth
6,0,-4,smooth
3,1,-1,smooth
11,-8,4,pothole
11,-3,-1,smooth
11,-2,-2,smooth
-4,3,-1,smooth
7,-4,1,smooth
15,3,0,smooth
13,-2,1,smooth
9,-6,-3,smooth
1,-8,0,pothole
8,0,0,pothole
3,1,-3,smooth
16,-3,1,smooth
11,-4,-1,smooth
7,4,-2,smooth
5,1,1,smooth
5,4,-1,smooth
5,-8,-5,smooth
-2,-2,-8,pothole
14,-12,-2,smooth
-7,5,-2,smooth
12,-5,-1,smooth
2,-3,1,pothole
15,5,-2,smooth
6,-2,-1,smooth
7,-7,0,pothole
10,-5,-1,smooth
7,10,2,smooth
1,-3,-2,smooth
-8,-4,-1,smooth
5,-5,-2,smooth
7,1,-1,smooth
14,-3,1,smooth
0,-2,0,smooth
11,-1,-1,smooth
3,5,1,pothole
2,0,0,smooth
16,-4,-5,smooth
10,6,-1,smooth
2,-24,-2,pothole
-4,9,-1,smooth
11,-4,0,pothole
7,1,-1,smooth
4,-3,-1,smooth
-2,-12,-3,smooth
5,-2,1,smooth
-3,5,-5,smooth
7,2,0,smooth
3,-7,-1,smooth
17,5,-1,smooth
9,2,0,smooth
9,-4,-1,smooth
2,3,9,smooth
5,13,-1,pothole
8,5,-3,smooth
1,-2,-3,pothole
5,-1,0,smooth
2,8,0,pothole
-3,-5,0,pothole
4,-2,0,smooth
23,-12,5,pothole
6,2,-3,smooth
7,-7,-2,smooth
9,3,-1,smooth
19,10,-3,smooth
12,-4,-4,pothole
10,-5,1,smooth
1,-1,1,smooth
5,2,-1,pothole
4,0,-1,smooth
11,-2,0,smooth
5,8,-2,pothole
15,10,-1,pothole
4,-3,-5,smooth
11,1,-2,smooth
4,-13,0,smooth
11,-7,-1,smooth
3,-2,-5,smooth
5,0,-2,smooth
7,-3,-4,smooth
8,1,-4,smooth
3,-2,1,pothole
15,-2,-1,smooth
13,-1,-3,pothole
16,-9,3,smooth
8,-4,-1,pothole
7,6,4,smooth
4,2,-2,smooth
-13,-3,5,pothole
15,-8,0,pothole
5,3,-1,pothole
9,-6,1,pothole
11,-4,0,smooth
9,5,0,smooth
11,6,3,smooth
7,2,-1,smooth
2,-4,0,smooth
5,0,-1,smooth
-5,3,-2,smooth
6,0,-2,smooth
8,-4,-1,smooth
7,-7,1,pothole
17,-5,0,smooth
5,-10,-16,smooth
3,-1,-1,smooth
20,-14,2,pothole
12,-1,1,smooth
6,2,-1,smooth
20,3,-2,smooth
16,10,1,smooth
4,7,-2,pothole
5,1,0,smooth
10,1,-1,smooth
4,0,-2,pothole
2,0,0,smooth
9,8,-1,pothole
12,9,-1,pothole
10,15,-4,pothole
5,8,-1,pothole
10,-3,-1,smooth
17,-9,3,pothole
10,5,-1,smooth
19,-15,-2,smooth
20,5,-1,smooth
12,3,2,pothole
12,-4,-1,smooth
10,0,-6,smooth
12,0,4,smooth
3,-3,1,smooth
16,5,-6,pothole
3,1,0,smooth
4,2,-6,smooth
13,-3,-1,smooth
17,2,-1,smooth
12,2,1,smooth
2,-15,-1,pothole
3,1,0,smooth
6,-4,1,smooth
10,-8,-1,smooth
8,5,-4,smooth
9,-9,-1,pothole
10,21,-2,smooth
8,3,-4,pothole
6,-4,-8,smooth
4,0,-1,smooth
15,-1,0,pothole
16,-8,-1,smooth
12,-3,0,smooth
18,-1,-3,smooth
2,-1,1,smooth
1,-7,2,smooth
1,1,-1,smooth
4,-4,9,smooth
4,1,-3,pothole
18,-8,1,smooth
13,-7,0,smooth
11,-7,-1,smooth
21,-5,-1,pothole
7,1,-1,smooth
7,7,-8,pothole
8,-2,-1,smooth
13,-4,0,smooth
17,-10,-1,smooth
17,-9,1,pothole
14,-1,0,smooth
16,-9,5,pothole
4,-2,-2,smooth
3,7,-6,smooth
2,5,3,smooth
16,-3,-4,smooth
10,3,-2,smooth
6,3,-1,smooth
11,0,-2,smooth
8,6,-3,pothole
20,6,3,smooth
11,8,-3,smooth
16,1,-3,smooth
14,1,-1,smooth
7,0,0,smooth
7,2,0,pothole
2,-1,-1,smooth
13,-5,1,smooth
13,-7,-10,smooth
-4,7,-3,smooth
17,2,0,smooth
5,-2,-1,smooth
4,1,-1,pothole
3,-2,0,pothole
21,-1,-2,pothole
15,-2,-1,smooth
12,2,2,pothole
3,-20,-10,smooth
11,0,0,smooth
2,5,-3,smooth
17,4,-1,smooth
2,5,0,pothole
11,8,3,pothole
12,-9,-1,smooth
12,0,0,smooth
5,-8,-2,smooth
6,2,-3,pothole
6,-6,0,smooth
21,1,1,smooth
17,-2,-3,smooth
6,-7,-7,smooth
7,-1,-1,smooth
19,2,4,smooth
4,-5,-1,smooth
4,-5,-1,smooth
8,-7,0,smooth
7,-3,-3,pothole
13,11,0,smooth
8,2,-7,smooth
-5,-2,-6,pothole
5,0,-1,smooth
2,-6,2,smooth
1,3,-3,pothole
15,-13,-26,smooth
12,7,-1,smooth
5,-5,0,smooth
21,0,1,pothole
4,-3,-1,smooth
7,0,-1,smooth
19,6,-1,pothole
8,-5,-3,pothole
16,-7,-20,smooth
11,-6,-15,smooth
7,-7,-3,pothole
11,10,0,smooth
4,14,0,pothole
9,-10,-3,pothole
-5,-9,-8,smooth
19,-1,11,pothole
9,-4,-1,smooth
11,4,0,smooth
12,1,0,smooth
14,-11,5,pothole
7,0,-1,smooth
23,-3,-2,pothole
12,10,-2,pothole
13,-1,0,smooth
8,-9,1,pothole
14,3,-4,smooth
19,0,1,smooth
5,-8,0,smooth
12,3,3,pothole
12,-1,-2,smooth
13,3,0,smooth
17,5,-4,smooth
10,-1,-1,smooth
2,7,-2,smooth
9,2,1,smooth
8,1,-1,smooth
2,1,-1,smooth
21,0,-1,pothole
10,-3,0,smooth
-6,-6,4,pothole
0,-2,-2,smooth
4,-5,-2,smooth
-7,2,-2,smooth
6,-3,0,pothole
7,0,1,smooth
9,1,0,smooth
7,0,0,smooth
5,-4,-2,smooth
8,-4,-2,pothole
17,-2,1,smooth
20,10,-1,pothole
0,-12,-2,pothole
7,1,0,smooth
2,-4,-1,pothole
5,4,0,smooth
-4,9,0,smooth
7,-9,1,smooth
8,-1,-1,smooth
13,3,-1,smooth
8,-6,-2,smooth
4,-5,0,smooth
11,3,3,pothole
11,2,0,pothole
5,8,0,pothole
7,-1,-1,smooth
10,1,0,smooth
10,-6,1,smooth
6,-5,2,smooth
6,7,-5,pothole
0,-7,0,smooth
0,-4,2,pothole
8,0,1,smooth
14,-4,3,smooth
4,-12,1,pothole
4,11,-5,pothole
12,9,23,smooth
8,-16,0,smooth
3,1,3,pothole
4,6,1,pothole
-2,5,-2,pothole
6,-1,-1,smooth
9,8,-2,pothole
5,-2,0,smooth
2,-1,-1,smooth
13,9,-3,pothole
-3,1,-2,smooth
7,-3,-12,smooth
-6,3,-1,pothole
14,-2,-1,pothole
15,-3,1,pothole
11,1,-3,smooth
22,0,0,smooth
8,1,-1,smooth
17,13,-1,smooth
12,-6,1,smooth
9,1,-3,smooth
3,1,-1,smooth
10,-5,-1,smooth
8,2,1,smooth
17,6,1,pothole
9,-10,-2,pothole
9,3,0,smooth
17,0,0,smooth
6,-1,1,pothole
14,7,-3,smooth
0,-6,2,smooth
-1,2,0,smooth
5,1,-1,smooth
5,-2,0,smooth
3,2,-2,smooth
-2,4,-1,smooth
5,0,0,smooth
7,2,-8,smooth
7,7,1,smooth
8,-12,-2,pothole
5,3,-2,smooth
2,-2,-1,pothole
-1,-2,-5,smooth
6,-1,-5,smooth
4,16,-1,pothole
7,-1,2,pothole
-4,-3,-3,smooth
13,17,-3,pothole
5,-1,-1,smooth
14,-12,-18,smooth
3,-6,-1,pothole
4,1,-1,smooth
15,-8,-1,smooth
10,-3,1,pothole
-1,-4,-1,pothole
12,2,1,smooth
6,6,-3,pothole
18,4,-1,pothole
-3,4,0,pothole
4,3,-1,smooth
12,1,-1,smooth
14,-1,1,smooth
9,3,0,pothole
12,-4,-1,smooth
11,7,-4,pothole
12,-7,0,smooth
1,7,-4,pothole
19,11,0,smooth
-3,-5,0,smooth
2,-2,-3,pothole
-3,2,-5,smooth
11,0,0,smooth
-13,4,-2,smooth
2,1,1,smooth
12,-7,0,smooth
14,-1,1,smooth
6,2,-1,smooth
11,-2,-1,smooth
-1,-4,-2,smooth
5,5,1,smooth
7,0,1,smooth
10,-4,-3,smooth
11,-12,0,pothole
19,7,-4,pothole
6,-3,0,smooth
3,3,-3,smooth
3,-4,1,smooth
13,3,-1,pothole
-6,-6,0,smooth
7,1,0,smooth
12,-7,0,smooth
-9,-22,-9,pothole
6,-8,-5,smooth
14,-1,-2,smooth
4,1,1,smooth
-2,-4,-5,pothole
9,0,-4,smooth
-1,1,0,pothole
2,-2,-2,smooth
8,0,-1,smooth
3,-1,0,smooth
16,-4,0,pothole
10,4,0,pothole
8,18,-5,smooth
10,-9,-4,smooth
9,-8,-6,smooth
9,3,-2,smooth
-6,2,-5,pothole
4,0,1,smooth
8,-8,-15,smooth
13,-6,2,smooth
4,0,3,pothole
9,-3,0,smooth
-13,5,-3,smooth
6,21,-1,pothole
14,8,2,pothole
4,3,-2,smooth
4,-2,2,smooth
12,0,2,pothole
9,-4,0,pothole
12,-7,-2,smooth
13,-4,0,smooth
8,9,-4,pothole
10,2,2,smooth
6,15,1,pothole
9,-3,0,smooth
11,-7,0,pothole
3,6,-2,pothole
15,-5,2,smooth
7,-4,1,smooth
7,-3,1,smooth
8,5,-2,smooth
8,4,-2,smooth
4,-15,-19,smooth
-1,1,1,pothole
11,-16,3,pothole
14,6,-1,smooth
8,1,0,smooth
4,3,-2,smooth
9,0,0,smooth
8,0,-1,pothole
-9,-1,-3,pothole
-1,-3,-1,smooth
14,2,-1,smooth
20,3,-1,pothole
7,0,0,smooth
6,0,-1,smooth
12,-3,1,smooth
10,0,0,smooth
15,-3,-3,pothole
-6,-8,2,smooth
7,-3,1,smooth
1,2,-3,smooth
11,-6,-3,pothole
9,1,-1,smooth
11,-11,0,smooth
-10,15,1,pothole
5,-11,-2,pothole
1,1,-1,smooth
7,9,16,smooth
5,-1,1,smooth
2,4,-2,pothole
10,-6,0,smooth
5,-16,-7,smooth
5,-4,-4,pothole
2,8,-4,pothole
3,2,5,pothole
7,5,0,pothole
3,-3,-3,smooth
-5,15,0,pothole
14,1,-1,pothole
15,-10,-1,pothole
14,0,2,pothole
6,4,1,smooth
9,-14,2,smooth
12,-4,0,smooth
18,-3,-1,smooth
4,-4,-5,smooth
3,14,1,smooth
9,0,-4,smooth
13,2,0,smooth
12,4,-5,pothole
12,0,2,pothole
9,2,0,smooth
6,5,0,smooth
21,-7,2,smooth
4,7,-4,smooth
-3,-2,-5,pothole
12,0,-1,smooth
15,-4,-1,smooth
5,1,2,pothole
-1,9,-4,pothole
11,-4,1,smooth
12,0,9,smooth
6,-17,-17,smooth
11,3,-1,pothole
10,-9,-1,pothole
5,4,-2,smooth
12,2,0,smooth
9,1,0,smooth
11,-3,0,pothole
4,-4,0,pothole
12,-6,-1,smooth
27,3,2,smooth
9,-6,-1,smooth
9,-7,-1,smooth
13,6,-2,smooth
19,7,1,smooth
10,0,-1,smooth
5,8,-1,pothole
0,11,0,pothole
-2,3,-3,pothole
9,3,-2,smooth
23,5,-1,pothole
14,2,-1,pothole
4,-6,-1,smooth
5,-3,-1,smooth
16,1,1,smooth
-7,5,-3,smooth
5,2,-1,smooth
12,-7,-3,smooth
10,-9,-2,pothole
7,8,-3,pothole
10,6,-2,smooth
13,6,1,pothole
51,-10,0,pothole
8,-6,2,smooth
7,-2,0,smooth
18,7,0,smooth
11,3,-2,pothole
7,0,0,smooth
6,5,-7,smooth
14,-5,0,smooth
14,0,-2,pothole
16,5,-2,smooth
6,8,-2,smooth
19,7,-1,smooth
11,0,-2,pothole
9,0,0,smooth
9,3,0,smooth
9,20,-2,pothole
-2,5,-3,smooth
8,-5,0,smooth
-1,-7,-3,smooth
7,-2,0,smooth
9,-4,0,smooth
2,6,-1,smooth
11,7,0,smooth
6,5,3,pothole
8,3,0,pothole
2,4,-5,smooth
5,-2,0,smooth
17,-4,1,pothole
9,2,-1,smooth
6,-1,-1,smooth
16,0,-1,pothole
3,1,0,smooth
13,-2,0,smooth
1,-7,-9,smooth
1,3,5,pothole
14,15,23,smooth
0,-4,1,pothole
3,0,1,smooth
6,-1,-1,smooth
12,-9,-1,smooth
6,8,-1,smooth
8,-10,-2,smooth
4,2,-2,pothole
12,-1,0,smooth
12,-13,-2,smooth
3,1,0,smooth
6,-8,2,smooth
10,1,-2,smooth
8,1,-1,smooth
14,13,-4,pothole
-4,-1,-1,smooth
0,-8,1,pothole
5,8,-1,smooth
15,-10,-1,pothole
-1,2,3,smooth
15,0,-3,pothole
18,-4,4,pothole
19,-10,-8,smooth
10,-19,2,smooth
4,-3,-1,smooth
21,-14,1,pothole
-2,-2,-1,smooth
9,-2,0,smooth
19,-4,1,smooth
26,-1,-2,smooth
3,1,-1,smooth
11,-10,-6,smooth
18,-2,1,smooth
6,13,-1,pothole
7,-4,0,pothole
-10,4,3,pothole
10,-14,-23,smooth
16,-3,-1,smooth
7,-2,-1,smooth
13,-2,0,smooth
11,2,0,smooth
10,2,-2,smooth
9,2,3,smooth
7,-3,0,smooth
14,-3,-3,pothole
4,-2,-1,pothole
12,-2,0,smooth
10,-2,-1,pothole
6,1,-1,pothole
15,3,0,smooth
11,-5,-1,smooth
13,-10,-12,smooth
1,-1,-1,smooth
4,-6,-17,smooth
13,0,-2,pothole
0,-6,-1,smooth
5,2,-4,smooth
11,-1,-2,pothole
12,-19,-1,pothole
-2,0,0,smooth
3,-7,1,smooth
10,1,0,pothole
6,2,-1,smooth
6,-4,0,smooth
10,3,1,pothole
22,4,0,smooth
5,1,-1,smooth
-2,7,0,smooth
14,-8,0,pothole
1,-3,0,smooth
14,4,-3,pothole
8,1,0,smooth
12,-1,0,smooth
7,2,-3,smooth
8,1,-1,smooth
1,1,1,smooth
1,5,-3,smooth
19,-8,0,smooth
15,5,0,smooth
4,8,-3,smooth
10,10,0,pothole
4,-13,1,pothole
8,2,0,smooth
21,2,-1,smooth
1,-15,4,smooth
7,-3,-4,smooth
22,-1,-1,smooth
23,3,-4,pothole
12,-2,1,smooth
16,-5,3,pothole
10,-8,1,pothole
5,-2,-1,smooth
8,2,0,smooth
21,-14,-2,pothole
7,-10,0,smooth
9,0,0,smooth
7,-7,0,pothole
14,-11,1,pothole
9,4,-4,smooth
8,-9,1,smooth
10,-4,0,smooth
1,0,1,smooth
9,2,-1,pothole
6,-2,-1,smooth
11,-2,-2,pothole
7,5,0,smooth
20,6,-2,pothole
-3,2,-1,smooth
7,-10,-2,pothole
12,12,-2,pothole
14,-1,0,smooth
6,0,0,pothole
5,5,-9,pothole
16,-2,1,smooth
-5,-11,-1,pothole
20,-3,3,smooth
4,5,0,smooth
9,-4,1,pothole
2,11,-4,smooth
13,5,1,pothole
9,0,-1,pothole
8,0,-2,pothole
16,-1,-2,smooth
8,3,0,smooth
28,6,6,smooth
24,-2,-2,pothole
16,-7,0,pothole
8,0,1,smooth
13,-8,-1,smooth
13,-5,2,smooth
2,-1,-4,smooth
-2,-4,-4,pothole
6,-5,-1,smooth
17,-10,-26,smooth
13,0,1,smooth
11,-1,-1,smooth
6,-12,0,pothole
13,9,1,smooth
11,2,1,smooth
2,2,-1,smooth
7,2,0,smooth
8,-3,2,smooth
7,0,-2,smooth
-2,13,24,smooth
-6,8,-1,smooth
5,4,-1,smooth
12,2,-4,pothole
16,0,-1,smooth
2,0,-1,smooth
14,1,-1,smooth
4,2,-3,smooth
4,2,-1,smooth
12,-1,2,smooth
